cx,cy,nameascii,adm0name,adm0_a3
660.7217,121.2926,Jingdezhen,China,CHN
666.7682,114.1346,Taizhou,China,CHN
664.2637,110.4901,Shuyang,China,CHN
665.1455,109.444,Lianyungang,China,CHN
666.7682,123.1155,Lishui,China,CHN
670.2139,122.6042,Jiaojing,China,CHN
664.4785,121.9595,Quzhou,China,CHN
694.9239,110.2208,Kure,Japan,JPN
696.0378,107.5176,Matsue,Japan,JPN
698.6312,107.4434,Tottori,Japan,JPN
688.593,112.6391,Sasebo,Japan,JPN
677.7055,85.9247,Fuyu,China,CHN
685.2637,89.9925,Dunhua,China,CHN
678.4836,87.5919,Nongan,China,CHN
673.1706,85.5911,Taonan,China,CHN
679.7002,92.3748,Liuhe,China,CHN
680.9097,91.6099,Huinan,China,CHN
680.4533,90.8992,Panshi,China,CHN
683.3206,89.1794,Jiaohe,China,CHN
682.4092,93.3585,Linjiang,China,CHN
688.63,90.0497,Wangqing,China,CHN
687.0073,91.8059,Helong,China,CHN
682.4376,87.6392,Shulan,China,CHN
679.9825,88.2269,Jiutai,China,CHN
691.0435,111.0669,Kitakyushu,Japan,JPN
690.7781,113.4443,Kumamoto,Japan,JPN
692.7727,112.4611,Oita,Japan,JPN
635.1318,100.0216,Alxa Zuoqi,China,CHN
662.6185,89.6222,Linxi,China,CHN
669.6581,89.474,Kailu,China,CHN
665.1751,88.5849,Bairin Zuoqi,China,CHN
670.3621,73.7621,Yitulihe,China,CHN
668.6134,76.8103,Yakeshi,China,CHN
671.2884,77.9143,Bugt,China,CHN
640.9195,95.0185,Wuyuan,China,CHN
644.6962,93.5112,Bayan Obo,China,CHN
651.7504,96.4299,Fengzhen,China,CHN
682.5071,82.7012,Suihua,China,CHN
692.2217,82.6123,Shuangyashan,China,CHN
684.7079,85.8357,Shangzhi,China,CHN
693.711,81.2786,Fujin,China,CHN
678.7724,79.9225,Yian,China,CHN
674.5709,83.2349,Tailai,China,CHN
674.0597,81.1229,Longjiang,China,CHN
674.7933,79.8337,Gannan,China,CHN
682.396,80.8784,Hailun,China,CHN
693.3998,85.1022,Mishan,China,CHN
684.8857,81.99,Tieli,China,CHN
680.951,85.5469,Shuangcheng,China,CHN
680.2841,83.9239,Zhaodong,China,CHN
680.942,83.5105,Lanxi,China,CHN
680.0306,79.5981,Keshan,China,CHN
687.6332,81.5765,Nancha,China,CHN
688.1223,79.1313,Xinqing,China,CHN
695.8723,84.6161,Hulin,China,CHN
690.5009,84.6443,Boli,China,CHN
688.0334,87.8121,Ningan,China,CHN
704.2542,107.6152,Gifu,Japan,JPN
703.7072,109.1847,Tsu,Japan,JPN
706.938,105.7982,Matsumoto,Japan,JPN
707.8614,108.5872,Shizuoka,Japan,JPN
706.4105,109.1825,Hamamatsu,Japan,JPN
718.4976,90.9264,Obihiro,Japan,JPN
714.8963,91.5488,Tomakomai,Japan,JPN
720.1204,88.8813,Kitami,Japan,JPN
713.6254,90.3522,Otaru,Japan,JPN
703.0478,106.1762,Fukui,Japan,JPN
701.0766,107.5545,Maizuru,Japan,JPN
700.7084,110.2828,Wakayama,Japan,JPN
712.5178,105.5093,Mito,Japan,JPN
708.3013,107.1099,Kofu,Japan,JPN
713.4292,103.9867,Iwaki,Japan,JPN
708.9165,103.1085,Nagaoka,Japan,JPN
712.162,101.2854,Yamagata,Japan,JPN
711.0732,100.3297,Tsuruoka,Japan,JPN
437.7984,197.0972,Kenge,Congo (Kinshasa),COD
436.3313,191.1616,Bolobo,Congo (Kinshasa),COD
442.4669,202.551,Kahemba,Congo (Kinshasa),COD
441.5776,196.4748,Bulungu,Congo (Kinshasa),COD
436.9464,198.7719,Lusanga,Congo (Kinshasa),COD
443.6451,195.3411,Mangai,Congo (Kinshasa),COD
437.6429,200.7652,Kasongo-Lunda,Congo (Kinshasa),COD
437.8431,193.0736,Mushie,Congo (Kinshasa),COD
451.0699,200.8317,Dibaya,Congo (Kinshasa),COD
448.18,197.1195,Mweka,Congo (Kinshasa),COD
447.8243,198.253,Luebo,Congo (Kinshasa),COD
449.7138,198.6089,Demba,Congo (Kinshasa),COD
446.0459,195.9635,Ilebo,Congo (Kinshasa),COD
427.695,199.5276,Moanda,Congo (Kinshasa),COD
432.3151,198.6978,Kimpese,Congo (Kinshasa),COD
433.9749,196.5414,Kasangulu,Congo (Kinshasa),COD
433.2636,198.0309,Mbanza-Ngungu,Congo (Kinshasa),COD
428.9732,197.4084,Tshela,Congo (Kinshasa),COD
463.4354,193.115,Mwenga,Congo (Kinshasa),COD
459.5174,194.3628,Kampene,Congo (Kinshasa),COD
458.9838,191.9398,Kalima,Congo (Kinshasa),COD
459.3246,187.9902,Lubutu,Congo (Kinshasa),COD
454.6489,199.9872,Kabinda,Congo (Kinshasa),COD
457.4721,198.342,Lubao,Congo (Kinshasa),COD
452.3148,197.4084,Lusambo,Congo (Kinshasa),COD
453.493,201.3432,Gandajika,Congo (Kinshasa),COD
452.2926,194.1184,Lodja,Congo (Kinshasa),COD
449.8768,210.1463,Dilolo,Congo (Kinshasa),COD
462.511,199.5869,Nyunzu,Congo (Kinshasa),COD
452.3592,209.4051,Kasaji,Congo (Kinshasa),COD
464.03,205.7002,Luanza,Congo (Kinshasa),COD
466.2974,202.0545,Moba,Congo (Kinshasa),COD
457.6722,206.8339,Bukama,Congo (Kinshasa),COD
453.9599,203.1883,Kaniama,Congo (Kinshasa),COD
460.8067,212.5027,Kipushi,Congo (Kinshasa),COD
459.3617,210.5241,Kambove,Congo (Kinshasa),COD
460.2064,198.3196,Kongolo,Congo (Kinshasa),COD
460.0509,199.8093,Kabalo,Congo (Kinshasa),COD
465.6973,185.2707,Beni,Congo (Kinshasa),COD
625.6347,190.9474,Sungaipenuh,Indonesia,IDN
651.3184,191.9917,Sampit,Indonesia,IDN
654.4306,193.2514,Kualakapuas,Indonesia,IDN
653.4524,191.2729,Palangkaraya,Indonesia,IDN
196.8913,152.3036,Huehuetenango,Guatemala,GTM
200.4186,148.7173,Flores,Guatemala,GTM
199.8924,149.058,La Libertad,Guatemala,GTM
198.3362,155.3729,San Jose,Guatemala,GTM
198.4252,154.5711,Escuintla,Guatemala,GTM
196.8024,154.0599,Mazatenango,Guatemala,GTM
240.9512,142.1965,Monte Cristi,Dominican Republic,DOM
242.174,145.9014,Barahona,Dominican Republic,DOM
248.065,144.7529,Bavaro,Dominican Republic,DOM
280.115,174.1397,Saint-Laurent-du-Maroni,France,FRA
281.9213,174.178,Iracoubo,France,FRA
367.6626,156.4979,Bansang,The Gambia,GMB
363.1945,156.8386,Brikama,The Gambia,GMB
398.3624,165.4638,Tamale,Ghana,GHA
400.1927,165.3897,Yendi,Ghana,GHA
398.3402,162.3739,Bolgatanga,Ghana,GHA
399.6962,161.7736,Bawku,Ghana,GHA
394.6722,163.9966,Wa,Ghana,GHA
396.5396,172.5997,Obuasi,Ghana,GHA
394.4721,169.7987,Berekum,Ghana,GHA
398.8291,174.4669,Winneba,Ghana,GHA
397.451,175.0006,Cape Coast,Ghana,GHA
398.4957,171.7993,Nkawkaw,Ghana,GHA
399.6517,172.8219,Koforidua,Ghana,GHA
400.252,173.8224,Tema,Ghana,GHA
401.2745,171.6882,Ho,Ghana,GHA
433.1747,188.3163,Ewo,Congo (Brazzaville),COG
431.2035,184.1,Mekambo,Gabon,GAB
428.8322,185.1003,Makokou,Gabon,GAB
425.9424,184.6188,Mitzik,Gabon,GAB
425.7573,181.729,Bitam,Gabon,GAB
568.5558,114.6238,Pathankot,India,IND
567.0219,120.8037,Sirsa,India,IND
571.3345,121.0037,Panipat,India,IND
571.3345,120.3811,Karnal,India,IND
565.5103,110.3332,Baramula,India,IND
574.8914,153.5707,Proddatur,India,IND
574.6912,151.8591,Nandyal,India,IND
572.4905,155.7271,Hindupur,India,IND
576.7809,156.016,Tirupati,India,IND
578.1815,151.7701,Ongole,India,IND
585.8508,146.0792,Vizianagaram,India,IND
582.0494,148.5024,Rajahmundry,India,IND
580.6934,150.3473,Machilipatnam,India,IND
578.4261,147.9465,Khammam,India,IND
578.8261,151.1032,Chirala,India,IND
576.0918,145.3233,Karimnagar,India,IND
573.8466,144.8566,Nizamabad,India,IND
570.4453,166.5754,Kollam,India,IND
570.0008,165.2415,Alappuzha,India,IND
591.186,142.3,Puri,India,IND
586.8957,138.6321,Sambalpur,India,IND
588.8073,136.9426,Raurkela,India,IND
561.702,162.8803,Kavaratti,India,IND
571.2234,158.4169,Mandya,India,IND
573.9207,157.1647,Kolar,India,IND
568.2002,155.3937,Shimoga,India,IND
572.1904,150.3252,Raichur,India,IND
570.0119,152.3926,Hospet,India,IND
572.5517,146.5182,Bidar,India,IND
566.0105,148.8802,Sangli,India,IND
570.8677,143.5228,Parbhani,India,IND
565.8993,140.6552,Malegaon,India,IND
606.3824,160.4251,Port Blair,India,IND
606.5248,127.1539,Tezpur,India,IND
606.5026,131.2517,Silchar,India,IND
609.4515,129.3031,Kohima,India,IND
604.4796,129.51760000000002,Shillong,India,IND
794.628,225.9296,Nandi,Fiji,FJI
794.7392,225.5217,Lautoka,Fiji,FJI
422.9413,187.9162,Lambarene,Gabon,GAB
423.3117,187.101,Bifoum,Gabon,GAB
425.5348,191.6582,Ndende,Gabon,GAB
424.7199,190.5094,Mouila,Gabon,GAB
420.7925,189.8427,Omboue,Gabon,GAB
429.5734,189.8411,Moanda,Gabon,GAB
430.8702,187.8791,Okandja,Gabon,GAB
427.9802,188.8795,Koulamoutou,Gabon,GAB
396.5618,75.9878,Cherbourg,France,FRA
399.4517,77.0252,Caen,France,FRA
392.7458,80.2115,Lorient,France,FRA
390.2373,78.7887,Brest,France,FRA
400.452,79.6557,Le Mans,France,FRA
396.6951,81.412,Nantes,France,FRA
401.6376,88.1032,Agen,France,FRA
419.6328,93.1568,Ajaccio,France,FRA
421.2371,91.4316,Bastia,France,FRA
413.3873,90.4734,Toulon,France,FRA
407.3655,89.9925,Beziers,France,FRA
408.8327,89.4148,Montpellier,France,FRA
409.8998,88.9257,Nimes,France,FRA
407.825,83.8423,Vichy,France,FRA
407.2692,81.9158,Nevers,France,FRA
408.1583,80.1003,Auxerre,France,FRA
411.4115,81.1452,Dijon,France,FRA
405.5649,81.6935,Bourges,France,FRA
401.7857,81.0341,Tours,France,FRA
404.4535,79.878,Orleans,France,FRA
402.638,75.358,Dieppe,France,FRA
402.6305,76.4769,Rouen,France,FRA
404.9722,77.8772,Versailles,France,FRA
403.6383,85.9913,Brive,France,FRA
409.3071,78.9,Troyes,France,FRA
409.1884,76.877,Reims,France,FRA
404.3052,73.0979,Calais,France,FRA
405.3426,75.4321,Amiens,France,FRA
416.5688,80.2115,Mulhouse,France,FRA
414.0124,78.1368,Nancy,France,FRA
413.968,77.1661,Metz,France,FRA
238.9507,291.4342,Cochrane,Chile,CHL
245.3233,233.006,Lagunas,Chile,CHL
245.0638,231.4205,Pozo Almonte,Chile,CHL
249.0283,237.8967,Toconao,Chile,CHL
241.9072,249.6491,Huasco,Chile,CHL
244.5081,244.9808,Diego de Almagro,Chile,CHL
242.7741,246.5369,Caldera,Chile,CHL
241.6324,252.9465,Coquimbo,Chile,CHL
242.9743,253.1168,Vicuna,Chile,CHL
242.0183,256.6738,Illapel,Chile,CHL
242.4408,257.0072,Salamanca,Chile,CHL
243.2855,259.3414,Los Andes,Chile,CHL
241.0403,261.0529,San Antonio,Chile,CHL
239.4174,271.3677,Victoria,Chile,CHL
237.5723,272.4124,Carahue,Chile,CHL
238.3282,274.9467,Los Lagos,Chile,CHL
237.5945,268.8114,Lota,Chile,CHL
236.5053,269.9673,Lebu,Chile,CHL
236.6165,282.1717,Quellon,Chile,CHL
239.2396,264.8989,Constitucion,Chile,CHL
286.4595,33.375299999999996,Qasigiannguit,Greenland,GRL
440.3328,182.7144,Impfondo,Congo (Brazzaville),COG
432.6412,182.7144,Sembe,Congo (Brazzaville),COG
434.0565,181.84,Moloundou,Congo (Brazzaville),COG
444.5003,98.2956,Kerkira,Greece,GRC
449.9793,102.9779,Tripoli,Greece,GRC
450.091,103.9459,Sparti,Greece,GRC
447.8192,100.5045,Agrinio,Greece,GRC
447.9132,102.5898,Pirgos,Greece,GRC
450.0696,98.2623,Larissa,Greece,GRC
446.5813,98.179,Ioanina,Greece,GRC
459.2609,99.4183,Mitilini,Greece,GRC
458.3298,101.0684,Hios,Greece,GRC
452.7202,100.8553,Chalkida,Greece,GRC
458.247,108.1102,Sitia,Greece,GRC
450.2529,96.8353,Katerini,Greece,GRC
452.5809,95.0266,Seres,Greece,GRC
455.5461,94.9025,Xanthi,Greece,GRC
455.6566,103.1085,Ermoupoli,Greece,GRC
460.8929,104.346,Kos,Greece,GRC
462.9685,105.3519,Rodos,Greece,GRC
492.866,92.6487,Poti,Georgia,GEO
500.3762,93.9498,Rustavi,Georgia,GEO
495.1237,103.7884,Zakho,Iraq,IRQ
494.5958,105.4969,Tall Afar,Iraq,IRQ
497.3239,109.4515,Tikrit,Iraq,IRQ
477.9862,113.3967,Haifa,Israel,ISR
478.6919,113.6598,Nazareth,Israel,ISR
498.0964,113.8578,Karbala,Iraq,IRQ
488.1052,164.8414,Debre Birhan,Ethiopia,ETH
489.1868,161.4994,Bati,Ethiopia,ETH
487.9718,154.6155,Adigrat,Ethiopia,ETH
486.3045,154.949,Aksum,Ethiopia,ETH
485.6154,171.3547,Yirga Alem,Ethiopia,ETH
484.3706,169.5764,Hosaina,Ethiopia,ETH
485.3931,172.1106,Dila,Ethiopia,ETH
484.6373,167.3978,Giyon,Ethiopia,ETH
484.3706,166.3975,Hagere Hiywet,Ethiopia,ETH
481.4362,166.1528,Nekemte,Ethiopia,ETH
487.238,168.6872,Asela,Ethiopia,ETH
486.0156,170.3544,Shashemene,Ethiopia,ETH
477.5903,167.3904,Dembi Dolo,Ethiopia,ETH
479.8874,165.9826,Gimbi,Ethiopia,ETH
476.9976,163.982,Asosa,Ethiopia,ETH
495.3521,165.5749,Jijiga,Ethiopia,ETH
429.3511,65.6508,Stralsund,Germany,DEU
427.2392,66.1622,Rostock,Germany,DEU
459.3617,36.4924,Sodankyla,Finland,FIN
457.4721,47.9558,Jyvaskyla,Finland,FIN
461.7958,46.5466,Kuopio,Finland,FIN
462.8815,50.6085,Lappeenranta,Finland,FIN
457.2855,52.0906,Porvoo,Finland,FIN
527.9301,76.382,Oktyabrsk,Kazakhstan,KAZ
527.6858,75.4259,Algha,Kazakhstan,KAZ
524.438,78.119,Bayghanin,Kazakhstan,KAZ
529.4846,77.8187,Embi,Kazakhstan,KAZ
536.3665,70.3356,Zhetiqara,Kazakhstan,KAZ
538.1677,66.8731,Komsomolets,Kazakhstan,KAZ
539.3342,69.213,Tobol,Kazakhstan,KAZ
543.8359,69.7465,Qusmuryn,Kazakhstan,KAZ
548.6155,88.1774,Shieli,Kazakhstan,KAZ
514.8919,80.3872,Makhambet,Kazakhstan,KAZ
513.9252,74.7849,Chapaev,Kazakhstan,KAZ
504.4381,76.483,Zhanibek,Kazakhstan,KAZ
518.1266,72.6065,Aqsay,Kazakhstan,KAZ
547.7873,70.8603,Esil,Kazakhstan,KAZ
547.6317,72.7608,Derzhavinsk,Kazakhstan,KAZ
555.4685,71.5818,Zhaltyr,Kazakhstan,KAZ
556.7515,69.3411,Makinsk,Kazakhstan,KAZ
560.1967,69.7638,Aqsu,Kazakhstan,KAZ
559.6413,71.3199,Zholymbet,Kazakhstan,KAZ
562.7425,71.5864,Erymentau,Kazakhstan,KAZ
563.8855,83.8369,Saryshaghan,Kazakhstan,KAZ
557.6184,79.6005,Qarazhal,Kazakhstan,KAZ
559.508,78.1221,Atasu,Kazakhstan,KAZ
561.0452,67.1261,Kishkenekol,Kazakhstan,KAZ
555.3151,66.6562,Tayynsha,Kazakhstan,KAZ
556.8183,64.3061,Bulaevo,Kazakhstan,KAZ
567.9554,67.774,Ertis,Kazakhstan,KAZ
569.3782,68.363,Kachiry,Kazakhstan,KAZ
588.8737,80.8232,Zaysan,Kazakhstan,KAZ
587.5288,75.7769,Zyryanovsk,Kazakhstan,KAZ
585.884,74.4206,Ridder,Kazakhstan,KAZ
580.4154,76.0991,Shar,Kazakhstan,KAZ
581.6378,81.657,Urzhar,Kazakhstan,KAZ
577.8811,85.3913,Sarqan,Kazakhstan,KAZ
573.5575,85.7358,Ushtobe,Kazakhstan,KAZ
576.8927,89.5666,Shonzhy,Kazakhstan,KAZ
571.554,88.8057,Qapshaghay,Kazakhstan,KAZ
567.4307,89.5833,Otar,Kazakhstan,KAZ
515.5142,115.1992,Qomsheh,Iran,IRN
514.8924,110.8223,Kashan,Iran,IRN
514.6478,113.6677,Khomeini Shahr,Iran,IRN
519.5418,121.9564,Fasa,Iran,IRN
522.8762,103.5499,Gonbad-e Kavus,Iran,IRN
521.3392,104.4869,Gorgan,Iran,IRN
516.6337,105.285,Amol,Iran,IRN
518.2714,105.1092,Sari,Iran,IRN
518.8812,107.3224,Semnan,Iran,IRN
513.5321,106.7722,Karaj,Iran,IRN
511.9613,118.3774,Behbehan,Iran,IRN
507.9789,114.3792,Dezful,Iran,IRN
507.7121,111.9338,Khorramabad,Iran,IRN
503.444,111.6003,Ilam,Iran,IRN
500.8881,116.759,As Samawah,Iraq,IRQ
503.0828,117.3523,An Nasiriyah,Iraq,IRQ
505.0471,115.5769,Al Amarah,Iraq,IRQ
502.1109,114.1339,Al Kut,Iraq,IRQ
512.1168,108.5072,Saveh,Iran,IRN
510.7132,110.6,Arak,Iran,IRN
511.9728,87.3993,Fort Shevchenko,Kazakhstan,KAZ
517.6045,90.1039,Zhangaozen,Kazakhstan,KAZ
501.8657,104.6202,Mahabad,Iran,IRN
500.1984,100.7076,Khvoy,Iran,IRN
502.9771,103.1752,Maragheh,Iran,IRN
501.5482,109.6397,Qasr-e Shirin,Iran,IRN
506.0308,106.6127,Bijar,Iran,IRN
501.2228,107.308,As Sulaymaniyah,Iraq,IRQ
499.5031,111.3397,Baqubah,Iraq,IRQ
535.597,111.8758,Yazdan,Iran,IRN
534.9726,108.0593,Torbat-e Jam,Iran,IRN
530.2789,103.8611,Quchan,Iran,IRN
535.0105,130.118,Chabahar,Iran,IRN
565.3769,119.4031,Abohar,India,IND
570.0341,118.9585,Patiala,India,IND
566.1439,130.0068,Bhilwara,India,IND
563.2426,129.0288,Pali,India,IND
568.7115,128.2283,Tonk,India,IND
567.2664,124.9829,Sikar,India,IND
563.2426,124.0492,Bikaner,India,IND
572.5128,125.7832,Bharatpur,India,IND
570.523,125.1275,Alwar,India,IND
553.1833,92.0235,Arys,Kazakhstan,KAZ
564.7995,86.4619,Burylbaytal,Kazakhstan,KAZ
564.165,89.4484,Shu,Kazakhstan,KAZ
561.8533,90.9487,Qulan,Kazakhstan,KAZ
563.0758,90.96,Oytal,Kazakhstan,KAZ
556.8627,90.3596,Qaratau,Kazakhstan,KAZ
579.8487,128.8287,Fatehpur,India,IND
582.8942,126.8947,Faizabad,India,IND
581.7825,124.9606,Bahraich,India,IND
583.7834,130.4626,Mirzapur,India,IND
574.8635,129.7789,Jhansi,India,IND
577.8591,124.3827,Shahjahanpur,India,IND
575.9028,122.3042,Rampur,India,IND
576.7766,123.3447,Bareilly,India,IND
575.8805,126.8167,Etawah,India,IND
573.7354,118.9585,Dehra Dun,India,IND
596.5878,136.1646,Haora,India,IND
599.337,127.4874,Alipur Duar,India,IND
595.984,137.3978,Haldia,India,IND
597.0103,135.5643,Bhatpara,India,IND
593.9648,136.7203,Medinipur,India,IND
596.8658,126.9613,Siliguri,India,IND
594.6983,129.0398,Purnia,India,IND
590.0299,128.2951,Muzaffarpur,India,IND
587.807,131.2962,Aurangabad,India,IND
582.8719,137.2538,Bilaspur,India,IND
569.4673,139.0101,Burhanpur,India,IND
568.7115,134.8086,Ujjain,India,IND
567.0219,134.4529,Ratlam,India,IND
575.2915,133.3414,Sagar,India,IND
576.1808,157.6389,Vellore,India,IND
576.0695,159.1061,Tiruvannamalai,India,IND
572.6906,165.4194,Rajapalaiyam,India,IND
577.559,160.3064,Cuddalore,India,IND
573.8095,162.0182,Karur,India,IND
577.4404,157.8315,Kanchipuram,India,IND
572.9351,166.9532,Tirunelveli,India,IND
572.3571,168.176,Nagercoil,India,IND
576.1808,162.4183,Thanjavur,India,IND
576.7365,161.9513,Kumbakonam,India,IND
571.3345,163.4186,Valparai,India,IND
572.1348,161.7291,Tiruppur,India,IND
562.1758,140.9738,Daman,India,IND
562.3314,140.0104,Navsari,India,IND
555.4178,134.6752,Bhuj,India,IND
560.5751,137.9474,Bhavnagar,India,IND
561.7088,134.564,Gandhinagar,India,IND
608.34,126.1166,Itanagar,India,IND
606.3469,133.6526,Aizawl,India,IND
603.1458,133.3747,Agartala,India,IND
435.62,187.4272,Owando,Congo (Brazzaville),COG
434.9976,186.3823,Makoua,Congo (Brazzaville),COG
429.9069,194.563,Sibiti,Congo (Brazzaville),COG
428.5063,192.8958,Mossendjo,Congo (Brazzaville),COG
428.3953,195.6523,Loubomo,Congo (Brazzaville),COG
435.4644,190.5391,Gamboma,Congo (Brazzaville),COG
433.0191,192.0065,Djambala,Congo (Brazzaville),COG
423.8306,63.9391,Svendborg,Denmark,DNK
423.3119,63.2056,Odense,Denmark,DNK
419.0142,63.0574,Esbjerg,Denmark,DNK
423.6453,58.6855,Frederikshavn,Denmark,DNK
422.2744,59.5747,Aalborg,Denmark,DNK
388.67,165.0192,Ferkessedougou,Ivory Coast,CIV
380.1783,165.7529,Kerouane,Guinea,GIN
379.8522,160.9807,Siguiri,Guinea,GIN
373.3313,163.2853,Mamou,Guinea,GIN
367.7627,162.6072,Kamsar,Guinea,GIN
370.108,163.2853,Fria,Guinea,GIN
383.3793,165.2193,Odienne,Ivory Coast,CIV
379.1556,167.3535,Macenta,Guinea,GIN
379.6225,169.5319,Yomou,Guinea,GIN
376.3324,164.0411,Faranah,Guinea,GIN
377.7329,165.9305,Kissidougou,Guinea,GIN
383.446,169.9098,Man,Ivory Coast,CIV
385.4022,168.6872,Seguela,Ivory Coast,CIV
387.1585,172.6886,Gagnoa,Ivory Coast,CIV
385.5356,173.4889,Soubre,Ivory Coast,CIV
385.469,175.7563,San-Pedro,Ivory Coast,CIV
386.7065,175.3562,Sassandra,Ivory Coast,CIV
394.0053,168.5093,Bondoukou,Ivory Coast,CIV
390.7152,173.1555,Agboville,Ivory Coast,CIV
389.7593,171.577,Dimbokro,Ivory Coast,CIV
391.8935,174.8005,Grand Bassam,Ivory Coast,CIV
390.4708,174.5338,Dabou,Ivory Coast,CIV
383.5795,171.7993,Guiglo,Ivory Coast,CIV
392.4714,171.3993,Abengourou,Ivory Coast,CIV
489.7823,112.9163,Ar Rutbah,Iraq,IRQ
497.5469,112.2289,Al Fallujah,Iraq,IRQ
498.9795,114.1752,Al Hillah,Iraq,IRQ
263.4415,150.2561,Pointe-a-Pitre,France,FRA
263.058,150.7697,Basse-terre,France,FRA
524.0797,233.1186,St.-Benoit,France,FRA
265.4711,193.6737,Manacapuru,Brazil,BRA
271.9177,193.8961,Maues,Brazil,BRA
300.928,196.5192,Pedreiras,Brazil,BRA
302.6843,196.3191,Codo,Brazil,BRA
302.084,195.5411,Coroata,Brazil,BRA
303.8402,194.674,Chapadinha,Brazil,BRA
299.9944,191.9621,Pinheiro,Brazil,BRA
299.6165,198.6089,Barra do Corda,Brazil,BRA
300.1944,193.4959,Viana,Brazil,BRA
301.8839,199.7869,Colinas,Brazil,BRA
297.6602,189.0208,Viseu,Brazil,BRA
295.5483,190.2504,Capitao Poco,Brazil,BRA
293.6809,189.2278,Castanhal,Brazil,BRA
294.9926,187.7159,Salinopolis,Brazil,BRA
278.4312,190.6727,Alenquer,Brazil,BRA
276.0304,190.2726,Oriximina,Brazil,BRA
289.1949,202.1457,Xinguara,Brazil,BRA
290.4355,196.5859,Jacunda,Brazil,BRA
280.1207,194.8742,Uruara,Brazil,BRA
284.1665,193.4737,Altamira,Brazil,BRA
294.6591,192.9401,Paragominas,Brazil,BRA
290.1687,191.3397,Cameta,Brazil,BRA
262.891,212.4373,Rolim de Moura,Brazil,BRA
260.0025,208.4568,Ariquemes,Brazil,BRA
254.9346,207.9139,Abuna,Brazil,BRA
294.8148,200.4094,Tocantinopolis,Brazil,BRA
291.169,212.4137,Gurupi,Brazil,BRA
276.2081,231.8651,Aquidauana,Brazil,BRA
286.4118,230.1088,Paranaiba,Brazil,BRA
301.8617,229.5976,Sete Lagoas,Brazil,BRA
300.4168,231.1535,Divinopolis,Brazil,BRA
305.7075,229.6643,Ipatinga,Brazil,BRA
295.8595,229.8865,Araxa,Brazil,BRA
300.1723,233.5989,Lavras,Brazil,BRA
304.7515,233.31,Uba,Brazil,BRA
299.572,232.7987,Campo Belo,Brazil,BRA
304.8628,231.7317,Ponte Nova,Brazil,BRA
301.4616,228.0637,Curvelo,Brazil,BRA
296.0374,224.5958,Paracatu,Brazil,BRA
302.8397,224.3958,Bocaiuva,Brazil,BRA
306.7079,223.84,Aracuai,Brazil,BRA
303.9514,221.4836,Janauba,Brazil,BRA
267.9608,211.7023,Juina,Brazil,BRA
284.0554,221.6615,Barra do Garcas,Brazil,BRA
268.2943,220.1943,Pontes e Lacerda,Brazil,BRA
273.096,219.8608,Barra do Bugres,Brazil,BRA
278.7647,222.9728,Rondonopolis,Brazil,BRA
273.3183,252.539,Uruguaiana,Brazil,BRA
275.7192,250.0715,Sao Borja,Brazil,BRA
286.5452,252.4057,Novo Hamburgo,Brazil,BRA
284.3666,257.60720000000003,Rio Grande,Brazil,BRA
285.0557,254.9177,Camaqua,Brazil,BRA
285.7005,251.205,Bento Goncalves,Brazil,BRA
286.9898,249.7158,Vacaria,Brazil,BRA
280.3653,249.4711,Ijui,Brazil,BRA
279.1648,248.3151,Santa Rosa,Brazil,BRA
284.7891,238.4005,Maringa,Brazil,BRA
281.3877,241.8463,Cascavel,Brazil,BRA
283.6997,239.8234,Campo Murao,Brazil,BRA
279.0092,243.0998,Foz do Iguacu,Brazil,BRA
292.1916,244.6918,Sao Francisco do Sul,Brazil,BRA
286.6786,244.6918,Porto Uniao,Brazil,BRA
292.0137,246.159,Itajai,Brazil,BRA
292.0582,249.1156,Imbituba,Brazil,BRA
288.3903,248.1819,Lajes,Brazil,BRA
309.4421,193.2957,Granja,Brazil,BRA
312.5988,202.4324,Crato,Brazil,BRA
312.2431,194.1405,Itapipoca,Brazil,BRA
313.4435,193.9182,Paracuru,Brazil,BRA
311.0427,192.7846,Acarau,Brazil,BRA
310.6203,199.6979,Taua,Brazil,BRA
309.8289,197.8441,Crateus,Brazil,BRA
313.7992,195.9856,Baturite,Brazil,BRA
309.7088,195.9635,Ipu,Brazil,BRA
304.5738,201.4098,Floriano,Brazil,BRA
307.3303,195.8523,Piripiri,Brazil,BRA
318.9121,209.1904,Penedo,Brazil,BRA
312.91,219.2384,Itabuna,Brazil,BRA
312.3544,224.2401,Itamaraju,Brazil,BRA
305.1073,217.9934,Guanambi,Brazil,BRA
313.3546,222.8841,Porto Seguro,Brazil,BRA
313.3546,216.0595,Valenca,Brazil,BRA
313.5102,212.2581,Serrinha,Brazil,BRA
313.9993,210.7465,Tucano,Brazil,BRA
310.8871,209.5905,Senhor do Bonfim,Brazil,BRA
306.6189,207.7009,Remanso,Brazil,BRA
309.909,220.2387,Itambe,Brazil,BRA
303.6623,215.8148,Bom Jesus da Lapa,Brazil,BRA
310.6426,214.1922,Itaberaba,Brazil,BRA
311.6207,227.997,Sao Mateus,Brazil,BRA
317.3338,201.9656,Patos,Brazil,BRA
302.2063,236.4221,Volta Redonda,Brazil,BRA
304.1959,236.3997,Petropolis,Brazil,BRA
321.4464,200.7429,Nova Cruz,Brazil,BRA
317.7561,200.7208,Caico,Brazil,BRA
318.1784,198.7645,Acu,Brazil,BRA
